x-axis,I_B2,I_B1,VG_B1,VG_B2
second,Ampere,Ampere,Volt,Volt
+25.65000E-06,-105.52758350E-03,-25.12557431E-03,+14.89447241649E+00,+3.21645727381E+00
+25.70000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.23655777611E+00
+25.75000E-06,-105.52758350E-03,-65.32657892E-03,+14.89447241649E+00,+3.19635677152E+00
+25.80000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+25.85000E-06,-105.52758352E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+25.90000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.21645727381E+00
+25.95000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+26.00000E-06,-105.52758350E-03,-65.32657893E-03,+14.89447241649E+00,+3.23655777610E+00
+26.05000E-06,-105.52758350E-03,-25.12557431E-03,+14.89447241649E+00,+3.19635677152E+00
+26.10000E-06,-105.52758352E-03,-25.12557433E-03,+14.89447241649E+00,+3.23655777611E+00
+26.15000E-06,-145.72858809E-03,-25.12557433E-03,+14.89447241649E+00,+3.21645727381E+00
+26.20000E-06,-65.32657892E-03,-25.12557431E-03,+14.89447241649E+00,+3.21645727381E+00
+26.25000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+26.30000E-06,-105.52758352E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777611E+00
+26.35000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.19635677151E+00
+26.40000E-06,-105.52758350E-03,-25.12557431E-03,+14.89447241649E+00,+3.21645727381E+00
+26.45000E-06,-105.52758350E-03,+15.07543027E-03,+14.89447241649E+00,+3.21645727381E+00
+26.50000E-06,-145.72858810E-03,-25.12557433E-03,+14.89447241649E+00,+3.25665827841E+00
+26.55000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.23655777611E+00
+26.60000E-06,-105.52758352E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777611E+00
+26.65000E-06,-105.52758350E-03,-25.12557431E-03,+14.89447241649E+00,+3.23655777611E+00
+26.70000E-06,-65.32657892E-03,-25.12557431E-03,+14.89447241649E+00,+3.23655777610E+00
+26.75000E-06,-105.52758350E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777611E+00
+26.80000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.25665827841E+00
+26.85000E-06,-185.92959271E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777610E+00
+26.90000E-06,-105.52758350E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+26.95000E-06,-145.72858810E-03,-25.12557433E-03,+14.89447241649E+00,+3.21645727381E+00
+27.00000E-06,-105.52758352E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777610E+00
+27.05000E-06,-185.92959269E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+27.10000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777611E+00
+27.15000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.21645727381E+00
+27.20000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.23655777610E+00
+27.25000E-06,-105.52758350E-03,-25.12557431E-03,+14.89447241649E+00,+3.23655777611E+00
+27.30000E-06,-105.52758350E-03,-105.52758352E-03,+14.89447241649E+00,+3.23655777610E+00
+27.35000E-06,-105.52758350E-03,-25.12557433E-03,+14.89447241649E+00,+3.21645727381E+00
+27.40000E-06,-105.52758352E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777611E+00
+27.45000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777611E+00
+27.50000E-06,-105.52758352E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777610E+00
+27.55000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.25665827841E+00
+27.60000E-06,-105.52758352E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777611E+00
+27.65000E-06,-105.52758350E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+27.70000E-06,-105.52758350E-03,+55.27643486E-03,+14.89447241649E+00,+3.23655777610E+00
+27.75000E-06,-105.52758350E-03,+15.07543027E-03,+14.89447241649E+00,+3.25665827841E+00
+27.80000E-06,-105.52758352E-03,-25.12557431E-03,+14.89447241649E+00,+3.23655777611E+00
+27.85000E-06,-185.92959271E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777611E+00
+27.90000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777611E+00
+27.95000E-06,-145.72858808E-03,-25.12557433E-03,+14.89447241649E+00,+3.25665827841E+00
+28.00000E-06,-105.52758352E-03,-25.12557433E-03,+14.89447241649E+00,+3.23655777611E+00
+28.05000E-06,-105.52758352E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+28.10000E-06,-185.92959271E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777610E+00
+28.15000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+28.20000E-06,-105.52758350E-03,-65.32657892E-03,+14.89447241649E+00,+3.29685928300E+00
+28.25000E-06,-65.32657892E-03,-25.12557431E-03,+14.89447241649E+00,+3.29685928300E+00
+28.30000E-06,-65.32657892E-03,-105.52758350E-03,+14.89447241649E+00,+3.31695978529E+00
+28.35000E-06,-105.52758350E-03,-25.12557433E-03,+14.89447241649E+00,+3.31695978530E+00
+28.40000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978530E+00
+28.45000E-06,-145.72858810E-03,+15.07543030E-03,+14.89447241649E+00,+3.31695978530E+00
+28.50000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028758E+00
+28.55000E-06,-65.32657892E-03,-105.52758350E-03,+14.89447241649E+00,+3.33706028759E+00
+28.60000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+28.65000E-06,-105.52758350E-03,-65.32657892E-03,+14.89447241649E+00,+3.35716078990E+00
+28.70000E-06,-105.52758352E-03,-25.12557433E-03,+14.89447241649E+00,+3.33706028759E+00
+28.75000E-06,-145.72858810E-03,-25.12557433E-03,+14.89447241649E+00,+3.35716078989E+00
+28.80000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+28.85000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+28.90000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+28.95000E-06,-65.32657892E-03,-25.12557433E-03,+14.89447241649E+00,+3.31695978530E+00
+29.00000E-06,-105.52758352E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+29.05000E-06,-65.32657892E-03,+15.07543027E-03,+14.89447241649E+00,+3.37726129219E+00
+29.10000E-06,-105.52758350E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+29.15000E-06,-105.52758352E-03,+15.07543027E-03,+14.89447241649E+00,+3.35716078990E+00
+29.20000E-06,-105.52758352E-03,-105.52758350E-03,+14.89447241649E+00,+3.35716078989E+00
+29.25000E-06,-145.72858810E-03,-25.12557433E-03,+14.89447241649E+00,+3.33706028759E+00
+29.30000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+29.35000E-06,-105.52758350E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+29.40000E-06,-105.52758352E-03,-25.12557433E-03,+14.89447241649E+00,+3.33706028759E+00
+29.45000E-06,-105.52758352E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+29.50000E-06,-145.72858810E-03,-25.12557433E-03,+14.89447241649E+00,+3.31695978529E+00
+29.55000E-06,-105.52758350E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+29.60000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+29.65000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+29.70000E-06,-105.52758352E-03,-25.12557433E-03,+14.89447241649E+00,+3.33706028759E+00
+29.75000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+29.80000E-06,-105.52758352E-03,-105.52758350E-03,+14.89447241649E+00,+3.33706028759E+00
+29.85000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.37726129219E+00
+29.90000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+29.95000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+30.00000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+30.05000E-06,-105.52758352E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+30.10000E-06,-65.32657892E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+30.15000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.31695978530E+00
+30.20000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+30.25000E-06,-105.52758352E-03,-25.12557431E-03,+14.89447241649E+00,+3.37726129219E+00
+30.30000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+30.35000E-06,-65.32657892E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+30.40000E-06,-105.52758350E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+30.45000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+30.50000E-06,-105.52758352E-03,+15.07543027E-03,+14.89447241649E+00,+3.31695978530E+00
+30.55000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+30.60000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.35716078989E+00
+30.65000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+30.70000E-06,-105.52758352E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+30.75000E-06,-105.52758352E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+30.80000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.31695978529E+00
+30.85000E-06,-25.12557431E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+30.90000E-06,-105.52758352E-03,+15.07543027E-03,+14.89447241649E+00,+3.35716078989E+00
+30.95000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.31695978530E+00
+31.00000E-06,-145.72858810E-03,-25.12557433E-03,+14.89447241649E+00,+3.31695978530E+00
+31.05000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+31.10000E-06,-105.52758350E-03,-25.12557433E-03,+14.89447241649E+00,+3.33706028759E+00
+31.15000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+31.20000E-06,-185.92959269E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+31.25000E-06,-145.72858810E-03,-25.12557433E-03,+14.89447241649E+00,+3.31695978530E+00
+31.30000E-06,-185.92959271E-03,+55.27643485E-03,+14.89447241649E+00,+3.33706028759E+00
+31.35000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+31.40000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+31.45000E-06,-105.52758352E-03,-65.32657892E-03,+14.89447241649E+00,+3.35716078990E+00
+31.50000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+31.55000E-06,-105.52758350E-03,+15.07543027E-03,+14.89447241649E+00,+3.31695978530E+00
+31.60000E-06,-185.92959271E-03,+15.07543027E-03,+14.89447241649E+00,+3.31695978529E+00
+31.65000E-06,-105.52758352E-03,-25.12557431E-03,+14.89447241649E+00,+3.31695978530E+00
+31.70000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.31695978529E+00
+31.75000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+31.80000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.29685928300E+00
+31.85000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+31.90000E-06,-145.72858810E-03,-105.52758352E-03,+14.89447241649E+00,+3.33706028759E+00
+31.95000E-06,-105.52758350E-03,-25.12557433E-03,+14.89447241649E+00,+3.31695978529E+00
+32.00000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.31695978529E+00
+32.05000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+32.10000E-06,-105.52758352E-03,+15.07543027E-03,+14.89447241649E+00,+3.29685928300E+00
+32.15000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+32.20000E-06,-105.52758352E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+32.25000E-06,-185.92959271E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028758E+00
+32.30000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.31695978529E+00
+32.35000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+32.40000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.31695978529E+00
+32.45000E-06,-105.52758352E-03,-105.52758349E-03,+14.89447241649E+00,+3.33706028759E+00
+32.50000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+32.55000E-06,-105.52758349E-03,-105.52758352E-03,+14.89447241649E+00,+3.31695978529E+00
+32.60000E-06,-105.52758349E-03,-25.12557431E-03,+14.89447241649E+00,+3.31695978529E+00
+32.65000E-06,-145.72858810E-03,-25.12557431E-03,+14.89447241649E+00,+3.33706028759E+00
+32.70000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.33706028759E+00
+32.75000E-06,-105.52758349E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+32.80000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.31695978529E+00
+32.85000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978529E+00
+32.90000E-06,-105.52758352E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+32.95000E-06,-105.52758349E-03,-65.32657895E-03,+14.89447241649E+00,+3.31695978531E+00
+33.00000E-06,-65.32657892E-03,-25.12557434E-03,+14.89447241649E+00,+3.31695978531E+00
+33.05000E-06,-105.52758349E-03,-25.12557431E-03,+14.89447241649E+00,+3.29685928300E+00
+33.10000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.29685928300E+00
+33.15000E-06,-65.32657892E-03,-105.52758353E-03,+14.89447241649E+00,+3.31695978529E+00
+33.20000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.31695978529E+00
+33.25000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028761E+00
+33.30000E-06,-65.32657892E-03,-25.12557430E-03,+14.89447241649E+00,+3.29685928300E+00
+33.35000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.31695978531E+00
+33.40000E-06,-145.72858810E-03,-105.52758353E-03,+14.89447241649E+00,+3.21645727381E+00
+33.45000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727380E+00
+33.50000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.17625626922E+00
+33.55000E-06,-145.72858810E-03,-65.32657895E-03,+14.89447241649E+00,+3.17625626922E+00
+33.60000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.17625626922E+00
+33.65000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.21645727381E+00
+33.70000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.19635677151E+00
+33.75000E-06,-105.52758349E-03,+15.07543027E-03,+14.89447241649E+00,+3.19635677152E+00
+33.80000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.21645727381E+00
+33.85000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.19635677152E+00
+33.90000E-06,-105.52758349E-03,-25.12557434E-03,+14.89447241649E+00,+3.17625626922E+00
+33.95000E-06,-65.32657892E-03,-25.12557434E-03,+14.89447241649E+00,+3.21645727381E+00
+34.00000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.21645727381E+00
+34.05000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.19635677152E+00
+34.10000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.19635677151E+00
+34.15000E-06,-65.32657892E-03,+15.07543027E-03,+14.89447241649E+00,+3.19635677151E+00
+34.20000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.21645727381E+00
+34.25000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+34.30000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.19635677152E+00
+34.35000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.19635677152E+00
+34.40000E-06,-145.72858810E-03,-105.52758349E-03,+14.89447241649E+00,+3.21645727381E+00
+34.45000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+34.50000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+34.55000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.23655777612E+00
+34.60000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.19635677152E+00
+34.65000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+34.70000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777610E+00
+34.75000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777612E+00
+34.80000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.19635677151E+00
+34.85000E-06,-185.92959268E-03,+15.07543027E-03,+14.89447241649E+00,+3.25665827841E+00
+34.90000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777610E+00
+34.95000E-06,-105.52758349E-03,-105.52758353E-03,+14.89447241649E+00,+3.23655777610E+00
+35.00000E-06,-105.52758353E-03,-105.52758349E-03,+14.89447241649E+00,+3.21645727381E+00
+35.05000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.25665827841E+00
+35.10000E-06,-105.52758349E-03,+15.07543027E-03,+14.89447241649E+00,+3.21645727381E+00
+35.15000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777610E+00
+35.20000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727379E+00
+35.25000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+35.30000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+35.35000E-06,-105.52758349E-03,-25.12557434E-03,+14.89447241649E+00,+3.19635677152E+00
+35.40000E-06,-185.92959272E-03,-65.32657888E-03,+14.89447241649E+00,+3.21645727381E+00
+35.45000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.25665827841E+00
+35.50000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.25665827841E+00
+35.55000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.21645727381E+00
+35.60000E-06,-105.52758353E-03,-25.12557434E-03,+14.89447241649E+00,+3.25665827841E+00
+35.65000E-06,-185.92959268E-03,-25.12557430E-03,+14.89447241649E+00,+3.23655777610E+00
+35.70000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777610E+00
+35.75000E-06,-105.52758353E-03,-105.52758353E-03,+14.89447241649E+00,+3.23655777610E+00
+35.80000E-06,-105.52758353E-03,-65.32657888E-03,+14.89447241649E+00,+3.23655777612E+00
+35.85000E-06,-185.92959268E-03,+15.07543027E-03,+14.89447241649E+00,+3.25665827841E+00
+35.90000E-06,-185.92959272E-03,+15.07543027E-03,+14.89447241649E+00,+3.21645727381E+00
+35.95000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777612E+00
+36.00000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777610E+00
+36.05000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777612E+00
+36.10000E-06,-185.92959272E-03,-25.12557434E-03,+14.89447241649E+00,+3.23655777612E+00
+36.15000E-06,-185.92959268E-03,-25.12557434E-03,+14.89447241649E+00,+3.21645727381E+00
+36.20000E-06,-105.52758353E-03,-25.12557434E-03,+14.89447241649E+00,+3.25665827841E+00
+36.25000E-06,-65.32657892E-03,-25.12557434E-03,+14.89447241649E+00,+3.23655777610E+00
+36.30000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.25665827841E+00
+36.35000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+36.40000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+36.45000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.21645727381E+00
+36.50000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.27675878069E+00
+36.55000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+36.60000E-06,-185.92959272E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+36.65000E-06,-145.72858807E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+36.70000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+36.75000E-06,-65.32657892E-03,-105.52758353E-03,+14.89447241649E+00,+3.25665827841E+00
+36.80000E-06,-65.32657892E-03,-105.52758353E-03,+14.89447241649E+00,+3.27675878071E+00
+36.85000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.25665827841E+00
+36.90000E-06,-185.92959268E-03,-25.12557430E-03,+14.89447241649E+00,+3.25665827841E+00
+36.95000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.25665827841E+00
+37.00000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.25665827841E+00
+37.05000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+37.10000E-06,-185.92959272E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+37.15000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.27675878071E+00
+37.20000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777612E+00
+37.25000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+37.30000E-06,-105.52758349E-03,+15.07543027E-03,+14.89447241649E+00,+3.23655777610E+00
+37.35000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.25665827841E+00
+37.40000E-06,-65.32657892E-03,-25.12557434E-03,+14.89447241649E+00,+3.27675878069E+00
+37.45000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.23655777612E+00
+37.50000E-06,-105.52758353E-03,+15.07543027E-03,+14.89447241649E+00,+3.27675878069E+00
+37.55000E-06,-65.32657892E-03,-25.12557430E-03,+14.89447241649E+00,+3.27675878071E+00
+37.60000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.27675878069E+00
+37.65000E-06,-105.52758349E-03,+15.07543027E-03,+14.89447241649E+00,+3.27675878071E+00
+37.70000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.25665827841E+00
+37.75000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.25665827841E+00
+37.80000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.27675878069E+00
+37.85000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.25665827841E+00
+37.90000E-06,-145.72858810E-03,-105.52758353E-03,+14.89447241649E+00,+3.25665827841E+00
+37.95000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.25665827841E+00
+38.00000E-06,-105.52758353E-03,+15.07543031E-03,+14.89447241649E+00,+3.25665827841E+00
+38.05000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.25665827841E+00
+38.10000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.25665827841E+00
+38.15000E-06,-105.52758349E-03,-25.12557434E-03,+14.89447241649E+00,+3.25665827841E+00
+38.20000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.27675878069E+00
+38.25000E-06,-105.52758353E-03,+15.07543031E-03,+14.89447241649E+00,+3.27675878071E+00
+38.30000E-06,-145.72858810E-03,-105.52758353E-03,+14.89447241649E+00,+3.27675878069E+00
+38.35000E-06,-105.52758349E-03,-105.52758353E-03,+14.89447241649E+00,+3.25665827841E+00
+38.40000E-06,-105.52758353E-03,+15.07543032E-03,+14.89447241649E+00,+3.25665827841E+00
+38.45000E-06,-145.72858806E-03,-25.12557434E-03,+14.89447241649E+00,+3.29685928300E+00
+38.50000E-06,-105.52758349E-03,-25.12557434E-03,+14.89447241649E+00,+3.31695978529E+00
+38.55000E-06,-65.32657892E-03,-65.32657892E-03,+14.89447241649E+00,+3.29685928300E+00
+38.60000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+38.65000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.33706028759E+00
+38.70000E-06,-145.72858810E-03,+15.07543027E-03,+14.89447241649E+00,+3.33706028759E+00
+38.75000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.33706028759E+00
+38.80000E-06,-105.52758349E-03,-25.12557434E-03,+14.89447241649E+00,+3.35716078990E+00
+38.85000E-06,-145.72858810E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+38.90000E-06,-105.52758349E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+38.95000E-06,-145.72858810E-03,-25.12557434E-03,+14.89447241649E+00,+3.35716078990E+00
+39.00000E-06,-185.92959272E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129219E+00
+39.05000E-06,-145.72858810E-03,-25.12557430E-03,+14.89447241649E+00,+3.33706028759E+00
+39.10000E-06,-105.52758353E-03,-65.32657892E-03,+14.89447241649E+00,+3.37726129217E+00
+39.15000E-06,-65.32657892E-03,-25.12557434E-03,+14.89447241649E+00,+3.35716078990E+00
+39.20000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.37726129219E+00
+39.25000E-06,-105.52758353E-03,-25.12557430E-03,+14.89447241649E+00,+3.35716078990E+00
