Time [s]; Analyzer Name; Decoded Protocol Result;;;;;;;
0.451753666666667;I2C;0b  0001  1100 + ACK;;;;;;;
0.451795583333333;I2C;0b  1010  0000 + ACK;;;;;;;
0.451837416666667;I2C;0b  1100  0011 + ACK;;;;;;;
0.451879333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.451921166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.451963000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.452004833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.452046583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.452088500000000;I2C;0b  1010  0001 + ACK;;;;;;;
0.452130333333333;I2C;0b  1100  0001 + ACK;;;;;;;
0.452172250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.452214000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.452255833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.452297666666667;I2C;0b  0000  1000 + ACK;;;;;;;
0.452339500000000;I2C;0b  0110  0000 + ACK;;;;;;;
0.452381416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.452423250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.452465083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.452506833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.452548750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.452590500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.452632333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.452674166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.452716000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.452757833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.452799666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.452841500000000;I2C;0b  0000  1110 + ACK;;;;;;;
0.452883416666667;I2C;0b  0000  1100 + ACK;;;;;;;
0.452925250000000;I2C;0b  1111  1100 + ACK;;;;;;;
0.452967166666667;I2C;0b  0111  0000 + ACK;;;;;;;
0.453009083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.453050916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.453092750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.453134500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.453176333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.453218166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.453260000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.453301750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.453343666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.453385416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.453427250000000;I2C;0b  0000  0010 + ACK;;;;;;;
0.453469083333333;I2C;0b  0010  0000 + ACK;;;;;;;
0.453511000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.460353500000000;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.460395166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.460436750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.460489916666667;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.460531583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.460573166666667;I2C;0b  0100  1100 + ACK;;;;;;;
0.460626000000000;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.460667666666667;I2C;0b  0100  0000 + ACK;;;;;;;
0.460709416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.460751250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.460793000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.460834833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.460876666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.460918500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.460960333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.461002166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.461043916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.461085750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.461127583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.461169416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.461211250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.461253083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.461294916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.461336750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.461378583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.461420416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.461462250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.461504000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.461545833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.461587666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.461629500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.461671333333333;I2C;0b  0110  1000 + ACK;;;;;;;
0.461713250000000;I2C;0b  0000  1000 + ACK;;;;;;;
0.461755083333333;I2C;0b  0001  1100 + ACK;;;;;;;
0.461797000000000;I2C;0b  1010  0000 + ACK;;;;;;;
0.461838833333333;I2C;0b  1100  0011 + ACK;;;;;;;
0.461880750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.461922583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.461964416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.462006250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.462048083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.462089916666667;I2C;0b  1010  0001 + ACK;;;;;;;
0.462131750000000;I2C;0b  1100  0001 + ACK;;;;;;;
0.462173666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.462215500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.462257333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.462299083333333;I2C;0b  0000  1000 + ACK;;;;;;;
0.462340916666667;I2C;0b  0110  0000 + ACK;;;;;;;
0.462382833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.462424666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.462466500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.462508250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.462550083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.462591916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.462633750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.462675583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.462717416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.462759166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.462801000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.462842833333333;I2C;0b  0000  1110 + ACK;;;;;;;
0.462884750000000;I2C;0b  0000  1100 + ACK;;;;;;;
0.462926583333333;I2C;0b  1111  1100 + ACK;;;;;;;
0.462968500000000;I2C;0b  0111  0000 + ACK;;;;;;;
0.463010416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.463052250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.463094000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.463135833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.463177666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.463219500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.463261333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.463303166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.463345000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.463386833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.463428666666667;I2C;0b  0000  0010 + ACK;;;;;;;
0.463470500000000;I2C;0b  0010  0000 + ACK;;;;;;;
0.463512333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.470355333333333;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.470397000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.470438583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.470491750000000;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.470533416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.470575000000000;I2C;0b  0100  1100 + ACK;;;;;;;
0.470627833333333;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.470669583333333;I2C;0b  0100  0000 + ACK;;;;;;;
0.470711250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.470753083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.470794916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.470836750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.470878583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.470920333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.470962166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.471004000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.471045833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.471087666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.471129500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.471171333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.471213166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.471255000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.471296750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.471338583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.471380500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.471422250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.471464083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.471505916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.471547750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.471589583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.471631416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.471673250000000;I2C;0b  0110  1000 + ACK;;;;;;;
0.471715166666667;I2C;0b  0000  1000 + ACK;;;;;;;
0.471757000000000;I2C;0b  0001  1100 + ACK;;;;;;;
0.471798916666667;I2C;0b  1010  0000 + ACK;;;;;;;
0.471840750000000;I2C;0b  1100  0011 + ACK;;;;;;;
0.471882666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.471924416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.471966250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.472008083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.472049916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.472091750000000;I2C;0b  1010  0001 + ACK;;;;;;;
0.472133666666667;I2C;0b  1100  0001 + ACK;;;;;;;
0.472175583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.472217333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.472259166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.472301000000000;I2C;0b  0000  1000 + ACK;;;;;;;
0.472342833333333;I2C;0b  0110  0000 + ACK;;;;;;;
0.472384750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.472426583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.472468416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.472510166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.472552000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.472593833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.472635666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.472677500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.472719333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.472761166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.472803000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.472844833333333;I2C;0b  0000  1110 + ACK;;;;;;;
0.472886750000000;I2C;0b  0000  1100 + ACK;;;;;;;
0.472928666666667;I2C;0b  1111  1100 + ACK;;;;;;;
0.472970583333333;I2C;0b  0111  0000 + ACK;;;;;;;
0.473012500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.473054333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.473096166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.473137916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.473179750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.473221583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.473263416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.473305250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.473347083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.473388916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.473430750000000;I2C;0b  0000  0010 + ACK;;;;;;;
0.473472583333333;I2C;0b  0010  0000 + ACK;;;;;;;
0.473514416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.480356333333333;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.480398000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.480439583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.480492750000000;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.480534416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.480576000000000;I2C;0b  0100  1100 + ACK;;;;;;;
0.480628833333333;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.480670500000000;I2C;0b  0100  0000 + ACK;;;;;;;
0.480712250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.480754000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.480795916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.480837666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.480879500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.480921333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.480963166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.481005000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.481046833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.481088666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.481130416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.481172250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.481214083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.481255916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.481297750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.481339583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.481381416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.481423166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.481465083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.481506833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.481548666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.481590500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.481632333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.481674166666667;I2C;0b  0110  1000 + ACK;;;;;;;
0.481716000000000;I2C;0b  0000  1000 + ACK;;;;;;;
0.481757833333333;I2C;0b  0001  1100 + ACK;;;;;;;
0.481799750000000;I2C;0b  1010  0000 + ACK;;;;;;;
0.481841666666667;I2C;0b  1100  0011 + ACK;;;;;;;
0.481883500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.481925333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.481967166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.482009000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.482050750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.482092666666667;I2C;0b  1010  0001 + ACK;;;;;;;
0.482134500000000;I2C;0b  1100  0001 + ACK;;;;;;;
0.482176333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.482218166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.482260000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.482301833333333;I2C;0b  0000  1000 + ACK;;;;;;;
0.482343666666667;I2C;0b  0110  0000 + ACK;;;;;;;
0.482385583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.482427333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.482469166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.482511000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.482552833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.482594666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.482636500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.482678333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.482720166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.482761916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.482803833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.482845583333333;I2C;0b  0000  1110 + ACK;;;;;;;
0.482887500000000;I2C;0b  0000  1100 + ACK;;;;;;;
0.482929416666667;I2C;0b  1111  1100 + ACK;;;;;;;
0.482971333333333;I2C;0b  0111  0000 + ACK;;;;;;;
0.483013250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.483055083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.483096833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.483138666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.483180500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.483222333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.483264166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.483306000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.483347833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.483389583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.483431416666667;I2C;0b  0000  0010 + ACK;;;;;;;
0.483473250000000;I2C;0b  0010  0000 + ACK;;;;;;;
0.483515166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.490358083333333;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.490399750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.490441333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.490494500000000;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.490536166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.490577750000000;I2C;0b  0100  1100 + ACK;;;;;;;
0.490630583333333;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.490672250000000;I2C;0b  0100  0000 + ACK;;;;;;;
0.490714000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.490755833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.490797583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.490839416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.490881250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.490923083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.490964916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.491006666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.491048583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.491090333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.491132166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.491174000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.491215833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.491257666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.491299500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.491341333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.491383083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.491424916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.491466750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.491508583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.491550416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.491592250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.491634083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.491675916666667;I2C;0b  0110  1000 + ACK;;;;;;;
0.491717750000000;I2C;0b  0000  1000 + ACK;;;;;;;
0.491759583333333;I2C;0b  0001  1100 + ACK;;;;;;;
0.491801500000000;I2C;0b  1010  0000 + ACK;;;;;;;
0.491843416666667;I2C;0b  1100  0011 + ACK;;;;;;;
0.491885250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.491927083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.491968916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.492010666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.492052500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.492094416666667;I2C;0b  1010  0001 + ACK;;;;;;;
0.492136250000000;I2C;0b  1100  0001 + ACK;;;;;;;
0.492178166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.492220000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.492261833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.492303583333333;I2C;0b  0000  1000 + ACK;;;;;;;
0.492345416666667;I2C;0b  0110  0000 + ACK;;;;;;;
0.492387333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.492429166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.492471000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.492512833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.492554666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.492596500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.492638250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.492680083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.492721916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.492763750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.492805583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.492847416666667;I2C;0b  0000  1110 + ACK;;;;;;;
0.492889250000000;I2C;0b  0000  1100 + ACK;;;;;;;
0.492931166666667;I2C;0b  1111  1100 + ACK;;;;;;;
0.492973083333333;I2C;0b  0111  0000 + ACK;;;;;;;
0.493015000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.493056750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.493098583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.493140416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.493182250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.493224083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.493265916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.493307750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.493349500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.493391333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.493433166666667;I2C;0b  0000  0010 + ACK;;;;;;;
0.493475000000000;I2C;0b  0010  0000 + ACK;;;;;;;
0.493516833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.500359333333333;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.500401000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.500442583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.500495750000000;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.500537416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.500579000000000;I2C;0b  0100  1100 + ACK;;;;;;;
0.500631833333333;I2C;Setup Write to [0b  0111  0000] + ACK;;;;;;;
0.500673500000000;I2C;0b  0100  0000 + ACK;;;;;;;
0.500715250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.500757000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.500798833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.500840666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.500882500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.500924333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.500966166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.501008000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.501049833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.501091666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.501133500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.501175333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.501217166666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.501259000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.501300750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.501342666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.501384416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.501426250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.501468083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.501509916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.501551750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.501593583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.501635416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.501677250000000;I2C;0b  0110  1000 + ACK;;;;;;;
0.501719083333333;I2C;0b  0000  1000 + ACK;;;;;;;
0.501760916666667;I2C;0b  0001  1100 + ACK;;;;;;;
0.501802833333333;I2C;0b  1010  0000 + ACK;;;;;;;
0.501844750000000;I2C;0b  1100  0011 + ACK;;;;;;;
0.501886583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.501928416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.501970250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.502012000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.502053833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.502095750000000;I2C;0b  1010  0001 + ACK;;;;;;;
0.502137666666667;I2C;0b  1100  0001 + ACK;;;;;;;
0.502179500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.502221333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.502263083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.502304916666667;I2C;0b  0000  1000 + ACK;;;;;;;
0.502346750000000;I2C;0b  0110  0000 + ACK;;;;;;;
0.502388666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.502430500000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.502472250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.502514083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.502555916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.502597750000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.502639583333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.502681416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.502723250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.502765083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.502806916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.502848750000000;I2C;0b  0000  1110 + ACK;;;;;;;
0.502890583333333;I2C;0b  0000  1100 + ACK;;;;;;;
0.502932500000000;I2C;0b  1111  1100 + ACK;;;;;;;
0.502974416666667;I2C;0b  0111  0000 + ACK;;;;;;;
0.503016333333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.503058083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.503100000000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.503141833333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.503183666666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.503225416666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.503267250000000;I2C;0b  0000  0000 + ACK;;;;;;;
0.503309083333333;I2C;0b  0000  0000 + ACK;;;;;;;
0.503350916666667;I2C;0b  0000  0000 + ACK;;;;;;;
0.503392750000000;I2C;0b  0000  0000 + ACK;;;;;;;
