x-axis,I_B2,I_B1,VG_B1,VG_B2
second,Ampere,Ampere,Volt,Volt
+710.0E-06,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+40.5779E-03
+720.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2277638E+00
+730.0E-06,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.3182161E+00
+740.0E-06,-128.1406E-03,-2.5125E-03,+14.8944724E+00,+3.3282663E+00
+750.0E-06,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+39.3216E-03
+760.0E-06,-123.1155E-03,-123.1155E-03,+14.8944724E+00,+40.5779E-03
+770.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+780.0E-06,-65.3266E-03,-2.5125E-03,+14.8944724E+00,+40.5779E-03
+790.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+242.8392E-03
+800.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+810.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+19.2211E-03
+820.0E-06,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+9.1709E-03
+830.0E-06,-143.2160E-03,+15.0754E-03,+14.8944724E+00,+39.3216E-03
+840.0E-06,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+22.9900E-03
+850.0E-06,-103.0150E-03,+10.0503E-03,+14.8944724E+00,+40.5779E-03
+860.0E-06,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+870.0E-06,-70.3517E-03,-62.8140E-03,+14.8944724E+00,+376.9E-06
+880.0E-06,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+79.5226E-03
+890.0E-06,-65.3266E-03,+15.0754E-03,+14.8944724E+00,+2.5355528E+00
+900.0E-06,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.1762563E+00
+910.0E-06,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2177136E+00
+920.0E-06,-123.1155E-03,-87.9396E-03,+14.8944724E+00,+3.2164573E+00
+930.0E-06,-183.4170E-03,-65.3266E-03,+14.8944724E+00,+19.2211E-03
+940.0E-06,-128.1406E-03,-82.9145E-03,+14.8944724E+00,+9.1709E-03
+950.0E-06,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+1.6332E-03
+960.0E-06,-123.1155E-03,-7.5376E-03,+14.8944724E+00,+40.5779E-03
+970.0E-06,-65.3266E-03,-70.3517E-03,+14.8944724E+00,+40.5779E-03
+980.0E-06,-128.1406E-03,-30.1507E-03,+14.8944724E+00,+272.9900E-03
+990.0E-06,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+2.2227387E+00
+1.0000E-03,-87.9396E-03,+15.0754E-03,+14.8944724E+00,+3.2453517E+00
+1.0100E-03,-108.0401E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+1.0200E-03,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
+1.0300E-03,-67.8391E-03,-67.8391E-03,+14.8944724E+00,+3.3358040E+00
+1.0400E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+1.0500E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.3157035E+00
+1.0600E-03,-128.1406E-03,-128.1406E-03,+14.8944724E+00,+31.7839E-03
+1.0700E-03,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+3.2554020E+00
+1.0800E-03,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+3.3257538E+00
+1.0900E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.3370603E+00
+1.1000E-03,-145.7286E-03,-2.5125E-03,+14.8944724E+00,+40.5779E-03
+1.1100E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+1.1200E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+40.5779E-03
+1.1300E-03,-145.7286E-03,-108.0401E-03,+14.8944724E+00,+40.5779E-03
+1.1400E-03,-82.9145E-03,-110.5527E-03,+14.8944724E+00,+250.3769E-03
+1.1500E-03,-143.2160E-03,-67.8391E-03,+14.8944724E+00,+39.3216E-03
+1.1600E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+1.1700E-03,-108.0401E-03,+15.0754E-03,+14.8944724E+00,+21.7337E-03
+1.1800E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+1.1900E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+39.3216E-03
+1.2000E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+11.6834E-03
+1.2100E-03,-103.0150E-03,-27.6381E-03,+14.8944724E+00,+59.4221E-03
+1.2200E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+9.1709E-03
+1.2300E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+280.5277E-03
+1.2400E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+2.7566583E+00
+1.2500E-03,-108.0401E-03,-65.3266E-03,+14.8944724E+00,+3.2164573E+00
+1.2600E-03,-128.1406E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+1.2700E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.1762563E+00
+1.2800E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2340452E+00
+1.2900E-03,-150.7537E-03,-103.0150E-03,+14.8944724E+00,+3.2755025E+00
+1.3000E-03,-163.3165E-03,+15.0754E-03,+14.8944724E+00,+31.7839E-03
+1.3100E-03,-221.1055E-03,-67.8391E-03,+14.8944724E+00,+40.5779E-03
+1.3200E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.2566583E+00
+1.3300E-03,-103.0150E-03,+15.0754E-03,+14.8944724E+00,+262.9397E-03
+1.3400E-03,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+2.6863065E+00
+1.3500E-03,-143.2160E-03,-67.8391E-03,+14.8944724E+00,+3.2566583E+00
+1.3600E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.2679648E+00
+1.3700E-03,-103.0150E-03,-65.3266E-03,+14.8944724E+00,+3.3182161E+00
+1.3800E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
+1.3900E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.2968593E+00
+1.4000E-03,-123.1155E-03,-42.7135E-03,+14.8944724E+00,+3.3257538E+00
+1.4100E-03,-108.0401E-03,-65.3266E-03,+14.8944724E+00,+59.4221E-03
+1.4200E-03,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+3.2164573E+00
+1.4300E-03,-145.7286E-03,-60.3015E-03,+14.8944724E+00,+3.3370603E+00
+1.4400E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+3.3081658E+00
+1.4500E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+40.5779E-03
+1.4600E-03,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+80.7789E-03
+1.4700E-03,-67.8391E-03,+12.5629E-03,+14.8944724E+00,+1.6332E-03
+1.4800E-03,-123.1155E-03,-7.5376E-03,+14.8944724E+00,+58.1659E-03
+1.4900E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+281.7839E-03
+1.5000E-03,-128.1406E-03,+15.0754E-03,+14.8944724E+00,+3.1272613E+00
+1.5100E-03,-65.3266E-03,-62.8140E-03,+14.8944724E+00,+40.5779E-03
+1.5200E-03,-168.3417E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+1.5300E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+19.2211E-03
+1.5400E-03,-145.7286E-03,-2.5125E-03,+14.8944724E+00,+9.1709E-03
+1.5500E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+1.6332E-03
+1.5600E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+11.6834E-03
+1.5700E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+19.2211E-03
+1.5800E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+197.6131E-03
+1.5900E-03,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+2.7365578E+00
+1.6000E-03,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+3.2051507E+00
+1.6100E-03,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+21.7337E-03
+1.6200E-03,-100.5025E-03,-65.3266E-03,+14.8944724E+00,+3.1938442E+00
+1.6300E-03,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+40.5779E-03
+1.6400E-03,-123.1155E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
+1.6500E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+40.5779E-03
+1.6600E-03,-82.9145E-03,-110.5527E-03,+14.8944724E+00,+31.7839E-03
+1.6700E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+40.5779E-03
+1.6800E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+281.7839E-03
+1.6900E-03,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+3.1976131E+00
+1.7000E-03,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+49.3719E-03
+1.7100E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+376.9E-06
+1.7200E-03,-65.3266E-03,+15.0754E-03,+14.8944724E+00,+11.6834E-03
+1.7300E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+1.7400E-03,-145.7286E-03,-47.7386E-03,+14.8944724E+00,+31.7839E-03
+1.7500E-03,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+40.5779E-03
+1.7600E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+29.2714E-03
+1.7700E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+281.7839E-03
+1.7800E-03,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+40.5779E-03
+1.7900E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.1775126E+00
+1.8000E-03,-87.9396E-03,-7.5376E-03,+14.8944724E+00,+29.2714E-03
+1.8100E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+40.5779E-03
+1.8200E-03,-128.1406E-03,-2.5125E-03,+14.8944724E+00,+9.1709E-03
+1.8300E-03,-143.2160E-03,+12.5629E-03,+14.8944724E+00,+3.0958543E+00
+1.8400E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2390703E+00
+1.8500E-03,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+21.7337E-03
+1.8600E-03,-145.7286E-03,-2.5125E-03,+14.8944724E+00,+281.7839E-03
+1.8700E-03,-148.2412E-03,-65.3266E-03,+14.8944724E+00,+39.3216E-03
+1.8800E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2164573E+00
+1.8900E-03,-103.0150E-03,-65.3266E-03,+14.8944724E+00,+3.2755025E+00
+1.9000E-03,-65.3266E-03,-2.5125E-03,+14.8944724E+00,+3.2654522E+00
+1.9100E-03,-145.7286E-03,+10.0503E-03,+14.8944724E+00,+3.2968593E+00
+1.9200E-03,-65.3266E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+1.9300E-03,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+3.2968593E+00
+1.9400E-03,-145.7286E-03,-2.5125E-03,+14.8944724E+00,+9.1709E-03
+1.9500E-03,-67.8391E-03,-62.8140E-03,+14.8944724E+00,+80.7789E-03
+1.9600E-03,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+3.2164573E+00
+1.9700E-03,-65.3266E-03,-27.6381E-03,+14.8944724E+00,+3.2164573E+00
+1.9800E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.2340452E+00
+1.9900E-03,-65.3266E-03,-62.8140E-03,+14.8944724E+00,+40.5779E-03
+2.0000E-03,-123.1155E-03,-65.3266E-03,+14.8944724E+00,+51.8844E-03
+2.0100E-03,-103.0150E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+2.0200E-03,-145.7286E-03,-47.7386E-03,+14.8944724E+00,+9.1709E-03
+2.0300E-03,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+281.7839E-03
+2.0400E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+2.0500E-03,-145.7286E-03,-103.0150E-03,+14.8944724E+00,+40.5779E-03
+2.0600E-03,-65.3266E-03,-128.1406E-03,+14.8944724E+00,+9.1709E-03
+2.0700E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+39.3216E-03
+2.0800E-03,-123.1155E-03,-7.5376E-03,+14.8944724E+00,+40.5779E-03
+2.0900E-03,-103.0150E-03,+15.0754E-03,+14.8944724E+00,+21.7337E-03
+2.1000E-03,-128.1406E-03,-110.5527E-03,+14.8944724E+00,+40.5779E-03
+2.1100E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+39.3216E-03
+2.1200E-03,-65.3266E-03,-42.7135E-03,+14.8944724E+00,+281.7839E-03
+2.1300E-03,-103.0150E-03,-27.6381E-03,+14.8944724E+00,+3.2164573E+00
+2.1400E-03,-65.3266E-03,-2.5125E-03,+14.8944724E+00,+3.2968593E+00
+2.1500E-03,-148.2412E-03,+12.5629E-03,+14.8944724E+00,+40.5779E-03
+2.1600E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+3.1988693E+00
+2.1700E-03,-65.3266E-03,-27.6381E-03,+14.8944724E+00,+40.5779E-03
+2.1800E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.1360553E+00
+2.1900E-03,-65.3266E-03,-62.8140E-03,+14.8944724E+00,+1.6332E-03
+2.2000E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+29.2714E-03
+2.2100E-03,-150.7537E-03,-27.6381E-03,+14.8944724E+00,+281.7839E-03
+2.2200E-03,-82.9145E-03,+15.0754E-03,+14.8944724E+00,+63.1910E-03
+2.2300E-03,-143.2160E-03,-65.3266E-03,+14.8944724E+00,+3.2164573E+00
+2.2400E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+2.2500E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+2.2600E-03,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
+2.2700E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.2968593E+00
+2.2800E-03,-123.1155E-03,-42.7135E-03,+14.8944724E+00,+3.3257538E+00
+2.2900E-03,-188.4422E-03,-22.6130E-03,+14.8944724E+00,+40.5779E-03
+2.3000E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+1.0141960E+00
+2.3100E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.2177136E+00
+2.3200E-03,-180.9045E-03,-65.3266E-03,+14.8944724E+00,+3.2566583E+00
+2.3300E-03,-108.0401E-03,-22.6130E-03,+14.8944724E+00,+3.2353015E+00
+2.3400E-03,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+31.7839E-03
+2.3500E-03,-67.8391E-03,-62.8140E-03,+14.8944724E+00,+41.8342E-03
+2.3600E-03,-123.1155E-03,-42.7135E-03,+14.8944724E+00,+40.5779E-03
+2.3700E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+19.2211E-03
+2.3800E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+290.5779E-03
+2.3900E-03,-148.2412E-03,-65.3266E-03,+14.8944724E+00,+376.9E-06
+2.4000E-03,-123.1155E-03,-7.5376E-03,+14.8944724E+00,+11.6834E-03
+2.4100E-03,-140.7035E-03,-27.6381E-03,+14.8944724E+00,+40.5779E-03
+2.4200E-03,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+376.9E-06
+2.4300E-03,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+39.3216E-03
+2.4400E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+11.6834E-03
+2.4500E-03,-103.0150E-03,-27.6381E-03,+14.8944724E+00,+19.2211E-03
+2.4600E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+31.7839E-03
+2.4700E-03,-143.2160E-03,-65.3266E-03,+14.8944724E+00,+281.7839E-03
+2.4800E-03,-87.9396E-03,-7.5376E-03,+14.8944724E+00,+376.9E-06
+2.4900E-03,-108.0401E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+2.5000E-03,-145.7286E-03,-2.5125E-03,+14.8944724E+00,+40.5779E-03
+2.5100E-03,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+3.2164573E+00
+2.5200E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+2.5300E-03,-108.0401E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+2.5400E-03,-145.7286E-03,-2.5125E-03,+14.8944724E+00,+40.5779E-03
+2.5500E-03,-67.8391E-03,+12.5629E-03,+14.8944724E+00,+3.1347990E+00
+2.5600E-03,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+270.4774E-03
+2.5700E-03,-103.0150E-03,-27.6381E-03,+14.8944724E+00,+19.2211E-03
+2.5800E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.2478643E+00
+2.5900E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2566583E+00
+2.6000E-03,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+3.2968593E+00
+2.6100E-03,-65.3266E-03,-22.6130E-03,+14.8944724E+00,+3.2968593E+00
+2.6200E-03,-163.3165E-03,-65.3266E-03,+14.8944724E+00,+3.3194723E+00
+2.6300E-03,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+3.3358040E+00
+2.6400E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+80.7789E-03
+2.6500E-03,-108.0401E-03,+10.0503E-03,+14.8944724E+00,+40.5779E-03
+2.6600E-03,-65.3266E-03,-2.5125E-03,+14.8944724E+00,+3.1850502E+00
+2.6700E-03,-70.3517E-03,-62.8140E-03,+14.8944724E+00,+3.2164573E+00
+2.6800E-03,-30.1507E-03,+15.0754E-03,+14.8944724E+00,+3.3370603E+00
+2.6900E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+19.2211E-03
+2.7000E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+2.7100E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+2.7200E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+29.2714E-03
+2.7300E-03,-145.7286E-03,-103.0150E-03,+14.8944724E+00,+262.9397E-03
+2.7400E-03,-82.9145E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+2.7500E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+2.7600E-03,-123.1155E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+2.7700E-03,-188.4422E-03,-65.3266E-03,+14.8944724E+00,+19.2211E-03
+2.7800E-03,-128.1406E-03,-47.7386E-03,+14.8944724E+00,+40.5779E-03
+2.7900E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+1.6332E-03
+2.8000E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+2.8100E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+21.7337E-03
+2.8200E-03,-82.9145E-03,-2.5125E-03,+14.8944724E+00,+281.7839E-03
+2.8300E-03,-67.8391E-03,+12.5629E-03,+14.8944724E+00,+40.5779E-03
+2.8400E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+40.5779E-03
+2.8500E-03,-183.4170E-03,-65.3266E-03,+14.8944724E+00,+3.1762563E+00
+2.8600E-03,-128.1406E-03,-47.7386E-03,+14.8944724E+00,+3.2478643E+00
+2.8700E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+1.6332E-03
+2.8800E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.1071608E+00
+2.8900E-03,-150.7537E-03,-22.6130E-03,+14.8944724E+00,+40.5779E-03
+2.9000E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.0556533E+00
+2.9100E-03,-67.8391E-03,+15.0754E-03,+14.8944724E+00,+320.7287E-03
+2.9200E-03,-123.1155E-03,-7.5376E-03,+14.8944724E+00,+11.6834E-03
+2.9300E-03,-108.0401E-03,-27.6381E-03,+14.8944724E+00,+3.2164573E+00
+2.9400E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
+2.9500E-03,-143.2160E-03,+12.5629E-03,+14.8944724E+00,+3.2566583E+00
+2.9600E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+3.3081658E+00
+2.9700E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+2.9800E-03,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
+2.9900E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+40.5779E-03
+3.0000E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+98.3669E-03
+3.0100E-03,-145.7286E-03,+20.1006E-03,+14.8944724E+00,+3.1976131E+00
+3.0200E-03,-145.7286E-03,-47.7386E-03,+14.8944724E+00,+3.2076633E+00
+3.0300E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2164573E+00
+3.0400E-03,-123.1155E-03,-123.1155E-03,+14.8944724E+00,+29.2714E-03
+3.0500E-03,-108.0401E-03,-27.6381E-03,+14.8944724E+00,+40.5779E-03
+3.0600E-03,-82.9145E-03,-47.7386E-03,+14.8944724E+00,+40.5779E-03
+3.0700E-03,-143.2160E-03,+12.5629E-03,+14.8944724E+00,+1.6332E-03
+3.0800E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+252.8895E-03
+3.0900E-03,-188.4422E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+3.1000E-03,-128.1406E-03,-2.5125E-03,+14.8944724E+00,+40.5779E-03
+3.1100E-03,-145.7286E-03,+12.5629E-03,+14.8944724E+00,+40.5779E-03
+3.1200E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+11.6834E-03
+3.1300E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+21.7337E-03
+3.1400E-03,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+3.1500E-03,-67.8391E-03,+12.5629E-03,+14.8944724E+00,+376.9E-06
+3.1600E-03,-87.9396E-03,-30.1507E-03,+14.8944724E+00,+11.6834E-03
+3.1700E-03,-145.7286E-03,-32.6633E-03,+14.8944724E+00,+241.5829E-03
+3.1800E-03,-145.7286E-03,-47.7386E-03,+14.8944724E+00,+3.2164573E+00
+3.1900E-03,-67.8391E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+3.2000E-03,-87.9396E-03,-7.5376E-03,+14.8944724E+00,+69.4724E-03
+3.2100E-03,-103.0150E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+3.2200E-03,-128.1406E-03,-110.5527E-03,+14.8944724E+00,+3.1272613E+00
+3.2300E-03,-143.2160E-03,-65.3266E-03,+14.8944724E+00,+39.3216E-03
+3.2400E-03,-87.9396E-03,-7.5376E-03,+14.8944724E+00,+29.2714E-03
+3.2500E-03,-103.0150E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+3.2600E-03,-145.7286E-03,-47.7386E-03,+14.8944724E+00,+281.7839E-03
+3.2700E-03,-143.2160E-03,-143.2160E-03,+14.8944724E+00,+40.5779E-03
+3.2800E-03,-203.5175E-03,+15.0754E-03,+14.8944724E+00,+3.2164573E+00
+3.2900E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.2566583E+00
+3.3000E-03,-145.7286E-03,-2.5125E-03,+14.8944724E+00,+3.2968593E+00
+3.3100E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
+3.3200E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.3257538E+00
+3.3300E-03,-140.7035E-03,+15.0754E-03,+14.8944724E+00,+3.2968593E+00
+3.3400E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+71.9849E-03
+3.3500E-03,-67.8391E-03,-62.8140E-03,+14.8944724E+00,+85.8040E-03
+3.3600E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2277638E+00
+3.3700E-03,-145.7286E-03,-27.6381E-03,+14.8944724E+00,+3.2566583E+00
+3.3800E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+3.2428392E+00
+3.3900E-03,-143.2160E-03,+10.0503E-03,+14.8944724E+00,+40.5779E-03
+3.4000E-03,-123.1155E-03,-42.7135E-03,+14.8944724E+00,+40.5779E-03
+3.4100E-03,-65.3266E-03,-27.6381E-03,+14.8944724E+00,+40.5779E-03
+3.4200E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+31.7839E-03
+3.4300E-03,-143.2160E-03,+12.5629E-03,+14.8944724E+00,+281.7839E-03
+3.4400E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+3.4500E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+3.4600E-03,-145.7286E-03,-47.7386E-03,+14.8944724E+00,+376.9E-06
+3.4700E-03,-67.8391E-03,-65.3266E-03,+14.8944724E+00,+1.6332E-03
+3.4800E-03,-168.3417E-03,-42.7135E-03,+14.8944724E+00,+29.2714E-03
+3.4900E-03,-145.7286E-03,+15.0754E-03,+14.8944724E+00,+19.2211E-03
+3.5000E-03,-128.1406E-03,-65.3266E-03,+14.8944724E+00,+31.7839E-03
+3.5100E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+39.3216E-03
+3.5200E-03,-203.5175E-03,-42.7135E-03,+14.8944724E+00,+281.7839E-03
+3.5300E-03,-145.7286E-03,-65.3266E-03,+14.8944724E+00,+21.7337E-03
+3.5400E-03,-82.9145E-03,-82.9145E-03,+14.8944724E+00,+31.7839E-03
+3.5500E-03,-70.3517E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+3.5600E-03,-145.7286E-03,-7.5376E-03,+14.8944724E+00,+3.1762563E+00
+3.5700E-03,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+21.7337E-03
+3.5800E-03,-110.5527E-03,-2.5125E-03,+14.8944724E+00,+3.1586683E+00
+3.5900E-03,-143.2160E-03,+12.5629E-03,+14.8944724E+00,+1.6332E-03
+3.6000E-03,-87.9396E-03,-65.3266E-03,+14.8944724E+00,+40.5779E-03
+3.6100E-03,-65.3266E-03,-22.6130E-03,+14.8944724E+00,+281.7839E-03
+3.6200E-03,-82.9145E-03,-65.3266E-03,+14.8944724E+00,+31.7839E-03
+3.6300E-03,-145.7286E-03,-62.8140E-03,+14.8944724E+00,+3.2164573E+00
+3.6400E-03,-145.7286E-03,-42.7135E-03,+14.8944724E+00,+3.2679648E+00
+3.6500E-03,-145.7286E-03,-22.6130E-03,+14.8944724E+00,+3.3182161E+00
+3.6600E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.3282663E+00
+3.6700E-03,-223.6180E-03,-65.3266E-03,+14.8944724E+00,+3.2968593E+00
+3.6800E-03,-145.7286E-03,-87.9396E-03,+14.8944724E+00,+3.3081658E+00
+3.6900E-03,-108.0401E-03,-60.3015E-03,+14.8944724E+00,+61.9347E-03
+3.7000E-03,-145.7286E-03,-82.9145E-03,+14.8944724E+00,+1.4237437E+00
+3.7100E-03,-65.3266E-03,-65.3266E-03,+14.8944724E+00,+3.2164573E+00
